s5660,Movie,A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir,Thomas Astruc,"Cristina Vee, Bryce Papenbrook, Keith Silverstein, Mela Lee, Max Mittelman, Carrie Keranen, Stephanie Sheh, Selah Victor, Ben Diskin, Erin Fitzgerald, Grant George","France, South Korea, Japan","December 20, 2016",2016,TV-Y7,22 min,Movies,PARISIAN TEEN MARINETTE TRANSFORMS HERSELF INTO SUPERHERO LADYBUG TO FIND HER LONELY SECRET CRUSH ADRIEN WHEN HE RUNS AWAY FROM HOME AT CHRISTMAS.
s5661,Movie,Gabriel lglesias: I’m Sorry For What I Said When I Was Hungry,Manny Rodriguez,Gabriel Iglesias,United States,"December 20, 2016",2016,TV-14,88 min,Stand-Up Comedy,"\"HAWAIIAN-SHIRT ENTHUSIAST GABRIEL \"\"FLUFFY\"\" IGLESIAS FINDS THE LAUGHS IN RACIST GIFT BASKETS"
s5662,Movie,Barry,Vikram Gandhi,"Devon Terrell, Anya Taylor-Joy, Jason Mitchell, Ashley Judd, Jenna Elfman, Ellar Coltrane, Avi Nash, Linus Roache, John Benjamin Hickey",United States,"December 16, 2016",2016,TV-MA,105 min,Dramas,"A YOUNG BARACK OBAMA FORGES HIS IDENTITY WHILE DEALING WITH RACE, DIVERGENT CULTURES AND ORDINARY LIFE AS A NEW YORK CITY COLLEGE STUDENT."
s5663,TV Show,Crazyhead,,"Cara Theobold, Susan Wokoma, Riann Steele, Arinzé Kene, Lewis Reeves, Tony Curran",United Kingdom,"December 16, 2016",2016,TV-MA,1 Season,"British TV Shows, International TV Shows, TV Comedies",BOWLING ALLEY WORKER AMY AND NONCONFORMIST RAQUEL KICK SOME SERIOUS DEMON BUTT WHILE ALSO FACING THEIR INNER DEMONS AS THEY NAVIGATE THEIR EARLY 20S.
s5664,Movie,Sister Cities,Sean Hanish,"Jacki Weaver, Troian Bellisario, Stana Katic, Michelle Trachtenberg, Jess Weixler, Alfred Molina, Amy Smart, Tom Everett Scott, Kaia Gerber, Aimee Garcia, Kathy Baker, Peter Jason",United States,"December 16, 2016",2016,TV-MA,88 min,Dramas,"AFTER YEARS OF ESTRANGEMENT, FOUR SISTERS GATHER IN THE WAKE OF THEIR MOTHER'S DEATH, WHICH MAY OR MAY NOT HAVE BEEN A SUICIDE."
s5665,Movie,3 Türken & ein Baby,Sinan Akkuş,"Kostja Ullmann, Eko Fresh, Kida Khodr Ramadan, Sabrina Klüber, Sami Nasser, Kayla Rybicka, Jytte-Merle Böhrnsen, Emrah Erdogru, Tim Grothe, Hülya Duyar",Germany,"December 15, 2016",2015,TV-MA,93 min,"Comedies, International Movies",THE LIVES OF THREE DISSATISFIED BROTHERS RUNNING A FAMILY BRIDAL SHOP TURN TOPSY-TURVY WHEN ONE OF THEM HAS TO CARE FOR HIS EX-GIRLFRIEND'S BABY.
s5666,TV Show,Color of Woman,,"Jae Hee, Soo-kyung Lee, So-yi Yoon, Ji-ho Shim, Sang-Myeon Park, Joo-young Kim",South Korea,"December 15, 2016",2012,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","TWO WOMEN AT A COSMETICS COMPANY COMPETE FOR LOVE AND SUCCESS. ONE USES HER BRAIN AND DILIGENCE, WHILE THE OTHER WORKS HER BEAUTY AND CHARM."
s5667,Movie,Eddie - Strongman,Matt Bell,Eddie Hall,United Kingdom,"December 15, 2016",2015,TV-MA,98 min,"Documentaries, Sports Movies",BRITISH STRONGMAN EDDIE HALL WANTS TO BE THE STRONGEST MAN IN THE WORLD. THIS DOCUMENTARY REVEALS THE GRUELING LIFE CHOICES THAT FUEL HIS OBSESSION.
s5668,TV Show,Goodbye My Wife,,"Soo-hyun Hong, Si Won Ryu, Ji-yoon Park, Min-soo Kim, Julien Kang, Joo-eun Oh, Seong-mo Jeong",South Korea,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",A COUPLE’S FIVE-YEAR MARRIAGE IS PUT ON THE LINE WHEN EACH OF THEIR FIRST LOVES COMES BACK HOPING FOR ANOTHER SHOT AT ROMANCE.
s5669,TV Show,Happy And,,"Hee-Jin Lee, Hae-seong Kwon, Paul Stafford, Mi-ji Lee, Ik-tae Kim, Ki-hyeon Kim",South Korea,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",THIS RELATABLE RELATIONSHIP DRAMA EXPLORES THE REAL-LIFE TRIALS AND JOYS OF MARRIED LIFE THROUGH THE LENS OF 11 DIFFERENT WIVES.
s5670,TV Show,Heaven's Garden,,"Bul-am Choi, Ho-Jeong Yoo, Sae-ron Kim, Chan-hee Kang, Woo-Sung Hyun, An Seo Hyun, Ho-Jin Kim",South Korea,"December 15, 2016",2011,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas","WHEN HER HUSBAND GOES TO JAIL FOR BANKRUPTCY, A WOMAN TAKES HER TWO DAUGHTERS TO LIVE WITH HER FATHER, WHO SEVERED TIES WITH HER YEARS AGO."
s5671,TV Show,Ice Fantasy,,"Feng Shaofeng, Victoria Song, Ma Tianyu, Zhang Meng, Hee-seon Kim, Gong Beibi, Shao Bing, Hu Bing, Wang Duo",China,"December 15, 2016",2016,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy","THE ICE TRIBE PRINCE JOURNEYS TO A SACRED MOUNTAIN TO VANQUISH EVIL BUT SOON FINDS HIMSELF AT WAR WITH THE FIRE TRIBE, LED BY HIS LONG-LOST BROTHER."
s5672,TV Show,Immortal Classic,,"Jae-suk Han, Sun-Young Park, Du-shim Ko, Ye-jin Lim, Jong-hwan Choi, Ha-Nui Lee, Yun-Hoo Ko, Byeong-Ki Kim, Sun-kyung Kim, Yoon-Sik Baek",South Korea,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas","TWO RENOWNED CULINARY FAMILIES LED BY LEGENDARY FOOD ICONS BATTLE FOR THE POSITION OF GREATEST CHEF, WHILE PROTECTING THEIR SECRET KIMCHEE RECIPES."
s5673,TV Show,InuYasha,,"Kappei Yamaguchi, Satsuki Yukino, Kumiko Watanabe, Noriko Hidaka, Koji Tsujitani, Houko Kuwashima, Toshiyuki Morikawa, Richard Ian Cox, Moneca Stori, Paul Dobson, Kirby Morrow, Kelly Sheridan, Jillian Michaels",Japan,"December 15, 2016",2001,TV-14,2 Seasons,"Anime Series, International TV Shows","YANKED DOWN A WELL, SCHOOLGIRL KAGOME HIGURASHI EMERGES IN FEUDAL JAPAN, WHERE SHE MUST REASSEMBLE A SACRED JEWEL WHILE ELUDING HALF-DEMON INUYASHA."
s5674,TV Show,K-POP Extreme Survival,,"Jung Eun Kim, Yu-hwan Park, Eun-ah Go, Yong Hwan Kwak, Jin Hyuk",South Korea,"December 15, 2016",2012,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",SEUNG YEON DECIDES TO CHASE HER DREAM OF BECOMING A K-POP STAR AND AUDITION FOR A POPULAR GROUP. THERE'S ONLY ONE CATCH: IT'S A BOY BAND.
s5675,TV Show,Merlin,James Hawes,"Colin Morgan, Bradley James, Katie McGrath, Angel Coulby, Richard Wilson, Anthony Head, John Hurt, Nathaniel Parker",United Kingdom,"December 15, 2016",2012,TV-PG,5 Seasons,"British TV Shows, International TV Shows, TV Action & Adventure","THIS FAMILY-ORIENTED RETELLING OF THE KING ARTHUR LEGEND FINDS MERLIN ARRIVING IN CAMELOT, WHERE HE HONES HIS MAGIC SKILLS WITH THE HELP OF HIS UNCLE."
s5676,TV Show,Miss Panda & Mr. Hedgehog,,"Dong-hae Lee, Seung-ah Yoon, Jin-hyuk Choi, So-young Yoo, Yeo-jin Hong, Min-jin Jung",South Korea,"December 15, 2016",2012,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows","WHEN A GIFTED PATISSIER WITH A GLOOMY PAST MEETS A BRIGHT AND EASYGOING CAFÉ OWNER, HE BEGINS TO SHED HIS THORNS AND LEARNS TO LOVE AGAIN."
s5677,Movie,Sand Storm,Elite Zexer,"Lamis Ammar, Ruba Blal, Haitham Omari, Khadija Alakel, Jalal Masarwa","Israel, Germany, France","December 15, 2016",2016,TV-PG,88 min,"Dramas, Independent Movies, International Movies","WHEN A BEDOUIN PATRIARCH TAKES A SECOND BRIDE, HIS FIRST WIFE CHAFES AGAINST HER CHANGING STATUS WHILE HIS DAUGHTER CHASES HER OWN DREAMS OF AUTONOMY."
s5678,TV Show,Tokyo Trial,,"Marcel Hensema, Paul Freeman, Irrfan Khan, Stacy Keach, Michael Ironside, Stephen McHattie, Shinya Tsukamoto","Canada, Japan, Netherlands","December 13, 2016",2017,TV-MA,1 Season,"International TV Shows, TV Dramas","IN THE WAKE OF WORLD WAR II, 11 ALLIED JUDGES ARE TASKED WITH WEIGHING THE FATES OF JAPANESE WAR CRIMINALS IN A TENSE INTERNATIONAL TRIAL."
s5679,Movie,Ricardo O'Farrill: Abrazo navideño,"Raúl Campos, Jan Suter","\"Ricardo O'Farrill, Carlos Ballarta, Sofía Niño de Rivera, Chumel Torres, Marissa \"\"Chabe\"\" Lozano\"",Mexico,"December 12, 2016",2016,TV-MA,31 min,Stand-Up Comedy,"THE EXPRESSIVE RICARDO O'FARRILL USES HIS ASTUTE COMEDIC SENSIBILITIES TO TEASE CHRISTMAS TRADITIONS, AND NOT EVEN SANTA CLAUS ESCAPES UNSCATHED."
s5680,Movie,Asperger's Are Us,Alex Lehmann,"Noah Britton, Ethan Finlan, Jack Hanke, New Michael Ingemi",United States,"December 11, 2016",2016,TV-MA,83 min,Documentaries,A COMEDY TROUPE OF FOUR FRIENDS ON THE AUTISM SPECTRUM PREPARES FOR A FINAL SHOW BEFORE ITS MEMBERS GO THEIR SEPARATE WAYS.
s5681,TV Show,Captive,,,United Kingdom,"December 9, 2016",2016,TV-MA,1 Season,"Crime TV Shows, Docuseries","THIS DOCUMENTARY SERIES RECONSTRUCTS HISTORY'S MOST COMPLEX, HIGH-STAKES HOSTAGE NEGOTIATIONS AS KIDNAPPING VICTIMS RECOUNT THEIR TERRIFYING ORDEALS."
s5682,Movie,Mariah Carey's Merriest Christmas,James Yukich,"Mariah Carey, Lacey Chabert, Kelsey Grammer, Billy Gardell, Fina Strazza, Kenneth Edmonds, Cameron Mathison, Brennan Elliott",United States,"December 9, 2016",2015,TV-G,38 min,"Children & Family Movies, Music & Musicals","\"POP MUSIC SUPERSTAR MARIAH CAREY HOSTS THIS ALL-STAR HOLIDAY CELEBRATION WITH SPECIAL GUESTS AND A CELEBRITY READING OF \"\"THE NIGHT BEFORE CHRISTMAS.\"\"\""
s5683,Movie,Spectral,Nic Mathieu,"James Badge Dale, Emily Mortimer, Bruce Greenwood, Max Martini, Clayne Crawford, Cory Hardrict, Louis Ozawa Changchien, Jimmy Akingbola, Dylan Smith, Philip Bulcock","United States, Hungary","December 9, 2016",2016,TV-14,108 min,"Action & Adventure, Sci-Fi & Fantasy","WHEN AN OTHERWORLDLY FORCE WREAKS HAVOC ON A WAR-TORN EUROPEAN CITY, AN ENGINEER TEAMS UP WITH AN ELITE SPECIAL OPS UNIT TO STOP IT."
s5684,TV Show,White Rabbit Project,,"Tory Belleci, Kari Byron, Grant Imahara",United States,"December 9, 2016",2016,TV-14,1 Season,"Docuseries, International TV Shows, Reality TV","\"KARI BYRON, TORY BELLECI AND GRANT IMAHARA RANK HISTORY'S GREATEST INVENTIONS, HEISTS AND MORE IN THIS SERIES FROM THE PRODUCERS OF \"\"MYTHBUSTERS.\"\"\""
s5685,TV Show,Miss in Kiss,,"Esther Wu, Dino Lee, Gong Yi Teng, Xi Wei Lun, Honduras, Vega Tsai, Shen Chang Hung",Taiwan,"December 8, 2016",2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","A QUIRK OF FATE SENDS AN ORDINARY, SWEET-NATURED HIGH SCHOOL GIRL AND HER FATHER INTO THE HOME OF THE SCHOOL GENIUS, ON WHOM SHE HAS A HUGE CRUSH."
s5686,Movie,Other People,Chris Kelly,"Jesse Plemons, Molly Shannon, Bradley Whitford, Maude Apatow, Madisen Beaty, John Early, Zach Woods, Paul Dooley, June Squibb",United States,"December 8, 2016",2016,TV-MA,97 min,"Comedies, Dramas, Independent Movies","AFTER A BAD BREAKUP, A STRUGGLING NEW YORK COMEDY WRITER TRIES TO DON A BRAVE FACE AND CARE FOR HIS DYING MOTHER IN SACRAMENTO."
s5687,TV Show,The Cuba Libre Story,,,"France, Germany","December 8, 2016",2015,TV-14,1 Season,"Docuseries, International TV Shows","THIS DOCUMENTARY SERIES RECOUNTS THE TUMULTUOUS HISTORY OF CUBA, A NATION OF FOREIGN CONQUEST, FREEDOM FIGHTERS AND COLD WAR POLITICAL MACHINATIONS."
s5688,Movie,Blue Jay,Alex Lehmann,"Sarah Paulson, Mark Duplass, Clu Gulager",United States,"December 6, 2016",2016,TV-MA,81 min,"Dramas, Independent Movies, Romantic Movies","TWO FORMER HIGH SCHOOL SWEETHEARTS UNEXPECTEDLY REUNITE IN THEIR OLD HOMETOWN, WHERE THEY REDISCOVER THEIR MAGICAL BOND AND FACE A SHARED REGRET."
s5689,Movie,One in a Billion,Roman Gackowski,"Satnam Singh Bhamara, Mark Cuban, Adam Silver, Vivek Ranadivé",United States,"December 6, 2016",2016,TV-14,70 min,"Documentaries, Sports Movies",FOLLOW THE JOURNEY OF SATNAM SINGH BHAMARA AS HE WORKS TO FULFILL HIS DREAM OF BECOMING THE FIRST INDIA-BORN PLAYER TO BE DRAFTED INTO THE NBA.
s5690,Movie,Reggie Watts: Spatial,Benjamin Dickinson,Reggie Watts,United States,"December 6, 2016",2016,TV-MA,62 min,"Music & Musicals, Stand-Up Comedy","THE COMIC INNOVATOR DELIVERS A SURREAL SET BLENDING EXPERIMENTAL SONGS, JOKES ABOUT GRITS, GUNS AND DRUGS, AND OTHER IMPROVISED COMEDY ADVENTURES."
s5691,TV Show,From Dusk Till Dawn,,"D.J. Cotrona, Zane Holtz, Eiza Gonzalez, Jesse Garcia, Madison Davenport, Brandon Soo Hoo, Wilmer Valderrama, Robert Patrick, Jake Busey, Samantha Esteban, Don Johnson",United States,"December 5, 2016",2016,TV-MA,3 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",BANK-ROBBING BROTHERS ENCOUNTER VENGEFUL LAWMEN AND DEMONS SOUTH OF THE BORDER IN THIS ORIGINAL SERIES BASED ON ROBERT RODRIGUEZ' CULT HORROR FILM.
s5692,Movie,Mercenary,Sacha Wolff,"Toki Pilioko, Iliana Zabeth, Mikaele Tuugahala, Laurent Pakihivatau, Petelo Sealeu, Maoni Talalua, Teotola Maka, Bessarion Udesiani",France,"December 4, 2016",2016,TV-MA,99 min,"Dramas, International Movies, Sports Movies","WHEN HE DEFIES HIS CRUEL FATHER AND LEAVES NEW CALEDONIA TO PLAY RUGBY IN FRANCE, YOUNG SOANE LEARNS HARD LESSONS ABOUT LIFE, LOVE AND SUCCESS."
s5693,TV Show,Lost & Found Music Studios,,"Victoria Baldesarra, Sarah Carmosino, Jordan Clark, DeShaun Clarke, Keara Graves, Katrina Hachey, Shane Harte, Ali Milner, Levi Randall, Brittany Raymond, Trevor Tordjman, Michael Torontow, Alex Zaichkowski, Matthew Bacik, Alyssa Baker, Ella Jonas Farlinger, Ian Matthews, Rakim Kelly, Bailey Pelkman, Olivia Solo",Canada,"December 3, 2016",2016,TV-G,2 Seasons,"Kids' TV, TV Comedies, TV Dramas","TEEN SINGERS-SONGWRITERS IN AN ELITE MUSIC PROGRAM FORM BONDS OF FRIENDSHIP, CREATIVITY AND ROMANCE WHILE TURNING THEIR PASSION INTO THEIR PROFESSION."
s5694,Movie,For the Love of Spock,Adam Nimoy,"Leonard Nimoy, William Shatner, George Takei, Nichelle Nichols, Chris Pine, Zachary Quinto, Simon Pegg, Zoe Saldana, Jim Parsons, Jason Alexander, Neil deGrasse Tyson, J.J. Abrams","Canada, United States","December 2, 2016",2016,TV-14,112 min,Documentaries,"\"THE SON OF ACTOR LEONARD NIMOY DIRECTS THIS MOVING LOOK AT HIS FATHER'S PORTRAYAL OF SPOCK, THE ICONIC \"\"STAR TREK\"\" CHARACTER HE PLAYED FOR 50 YEARS.\""
s5695,Movie,White Girl,Elizabeth Wood,"Morgan Saylor, Brian 'Sene' Marc, Justin Bartha, Chris Noth, Adrian Martinez, India Menuez, Anthony Ramos, Ralph Rodriguez, Annabelle Dexter-Jones",United States,"December 2, 2016",2016,TV-MA,90 min,"Dramas, Independent Movies","A COLLEGE GIRL ROMPING THROUGH NEW YORK CITY IN SEARCH OF COCAINE AND OTHER HIGHS FINDS SOMETHING REAL TO GRASP, ONLY TO SEE IT POTENTIALLY SLIP AWAY."
s5696,Movie,#Rucker50,Robert McCullough Jr.,,United States,"December 1, 2016",2016,TV-PG,56 min,"Documentaries, Sports Movies",THIS DOCUMENTARY CELEBRATES THE 50TH ANNIVERSARY OF THE HARLEM SPORTS PROGRAM THAT HAS INSPIRED COUNTLESS CITY KIDS TO BECOME PRO BASKETBALL PLAYERS.
s5697,Movie,1000 Rupee Note,Shrihari Sathe,"Usha Naik, Sandeep Pathak, Shrikant Yadav, Ganesh Yadav, Pooja Nayak, Devendra Gaikwad",India,"December 1, 2016",2014,TV-14,89 min,"Dramas, International Movies","AFTER RANDOMLY RECEIVING A HANDSOME POLITICAL BRIBE, A SWEET, POOR ELDERLY WOMAN DECIDES TO TREAT HERSELF A SHOPPING SPREE, WHICH DOESN'T GO SMOOTHLY."
s5698,Movie,Across Grace Alley,Ralph Macchio,"Ben Hyland, Marsha Mason, Karina Smirnoff, Colin Branca, Ralph Macchio, Tricia Paoluccio",United States,"December 1, 2016",2013,TV-PG,24 min,Dramas,"A YOUNG BOY, UPSET BY HIS PARENTS' DIVORCE, BECOMES INFATUATED WITH HIS GRANDMOTHER'S NEIGHBOR, AN ENTRANCING DANCER HE WATCHES THROUGH A WINDOW."
s5699,Movie,Asu Mare 2,Ricardo Maldonado,"Carlos Alcántara, Emilia Drago, Christian Meier, Andrés Salas, Anahí de Cárdenas, Rodrigo Sánchez Patiño, Denisse Dibós, Javier Delgiudice, Ana Cecilia Natteri",Peru,"December 1, 2016",2015,TV-14,100 min,"Comedies, International Movies",TO WIN THE HEART OF HIS TRUE LOVE – A HIGH-SOCIETY GIRL – A HAPLESS COMMONER PLOTS TO CHANGE HIS IDENTITY AND AVOID HIS EMBARRASSING FRIENDS.
s5700,TV Show,Back to 1989,,"Marcus Chang, Ivy Shao, Mini Tsai, Yorke Sun, Ray Yang, Chang Chieh",Taiwan,"December 1, 2016",2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","A YOUNG MAN WHO'S LEARNED NOTHING ABOUT HIS FATHER FROM HIS SINGLE MOM HAS A FREAK ACCIDENT THAT SENDS HIM BACK TO 1989, THE YEAR BEFORE HE WAS BORN."
s5701,TV Show,Bromance,,"Baron Chen, Megan Lai, Bii, Katie Chen, Sean Lee",Taiwan,"December 1, 2016",2015,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","YA-NUO'S BEEN RAISED AS A BOY. NOW AT AGE 25, SHE'S CAUGHT THE EYE OF A TRIAD LEADER'S SISTER. BUT WHAT HAPPENS WHEN SHE REVEALS HER TRUE GENDER?"
s5702,Movie,Interrogation,Vetrimaaran,"Dinesh Ravi, Samuthirakani, Kishore Kumar, Anandhi, Murugadoss, Ajay Ghosh",India,"December 1, 2016",2015,TV-MA,116 min,"Dramas, International Movies, Thrillers","IN THIS FACT-BASED DRAMA, POLITICALLY MOTIVATED COPS IN ANDHRA PRADESH SET OUT TO FRAME FOUR TAMIL LABORERS FOR A CRIME, TORTURING THEM TO NO AVAIL."
s5703,Movie,Rainbow Time,Linas Phillips,"Linas Phillips, Melanie Lynskey, Timm Sharp, Tobin Bell, Jay Duplass, Lauren Weedman, Artemis Pebdani, Reagan Yates, Austin Fryberger",United States,"December 1, 2016",2016,TV-MA,92 min,"Comedies, Dramas, Independent Movies","A DEVELOPMENTALLY DISABLED MAN OBSESSED WITH THE FONZ, GUNS AND ALL THINGS KINKY POSES A CHALLENGE FOR HIS ARROGANT BROTHER WHEN HE MOVES IN WITH HIM."
s5704,TV Show,Refresh Man,,"Aaron Yan, Joanne Tseng, Lene Lai, Jack Lee, JR",Taiwan,"December 1, 2016",2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","TEN YEARS AFTER A ONCE-PROMISING STUDENT GRADUATES, SHE FINDS HERSELF WORKING AT A COSMETICS COMPANY RUN BY THE BOY WITH THE WORST GRADES IN SCHOOL."
s5705,Movie,Richard Pryor: Live in Concert,Jeff Margolis,Richard Pryor,United States,"December 1, 2016",1979,TV-MA,79 min,Stand-Up Comedy,"RICHARD PRYOR'S CLASSIC 1979 CONCERT FILM HAS HIM DISCUSSING A WIDE RANGE OF TOPICS, INCLUDING RACE, THE POLICE AND HIS FAVORITE TARGET – HIMSELF."
s5706,Movie,The Violin Player,Bauddhayan Mukherji,"Ritwick Chakraborty, Adil Hussain, Nayani Dixit, Sonam Stobgais",India,"December 1, 2016",2016,TV-14,72 min,"Dramas, Independent Movies, International Movies","AN UNEMPLOYED BOLLYWOOD SESSION VIOLINIST IN MUMBAI FINALLY LANDS A SMALL GIG, BUT IT'S WHAT HAPPENS ON HIS WAY HOME THAT PROVES TRULY TRANSFORMATIVE."
s5707,Movie,Beauties of the Night,María Jose Cuevas,"Olga Breeskin, Lyn May, Rossy Mendoza, Wanda Seux, Princesa Yamal",Mexico,"November 25, 2016",2016,TV-MA,92 min,"Documentaries, International Movies","BACK IN THE DAYS OF DISCO, MEXICO HAD ITS OWN STARS OF THE NIGHT. THIS DOCUMENTARY CASTS NEW LIGHT ON FORMER QUEENS OF THE MEXICAN BURLESQUE SCENE."
s5708,TV Show,Gilmore Girls: A Year in the Life,,"Lauren Graham, Alexis Bledel, Kelly Bishop, Scott Patterson, Yanic Truesdale, Matt Czuchry, Liza Weil, Milo Ventimiglia, Sean Gunn, Keiko Agena, Rose Abdoo, Melissa McCarthy",United States,"November 25, 2016",2016,TV-14,1 Season,"TV Comedies, TV Dramas, Teen TV Shows","SET NEARLY A DECADE AFTER THE FINALE OF THE ORIGINAL SERIES, THIS REVIVAL FOLLOWS LORELAI, RORY AND EMILY GILMORE THROUGH FOUR SEASONS OF CHANGE."
s5709,Movie,Michael Che Matters,Oz Rodriguez,Michael Che,United States,"November 25, 2016",2016,TV-MA,61 min,Stand-Up Comedy,"\"\"\"SNL\"\" STAR MICHAEL CHE TAKES ON HOT-BUTTON TOPICS LIKE INEQUALITY"
s5710,Movie,Mercy,Chris Sparling,"James Wolk, Caitlin Fitzgerald, Tom Lipinski, Dan Ziskie, Michael Godere, Michael Donovan, Dion Graham, Constance Barron",United States,"November 22, 2016",2016,TV-MA,88 min,"Dramas, Thrillers",TWO BROTHERS CLASH WITH THEIR HALF-SIBLINGS WHEN A VISIT HOME TO SEE THEIR DYING MOTHER SURFACES OLD SECRETS AND BECOMES A FIGHT FOR SURVIVAL.
s5711,Movie,The Land of Cards,Qaushiq Mukherjee,"Joyraj Bhattacharya, Rii, Soumyak Kanti DeBiswas, Anubrata Basu, Tillotama Shome, Maya Tideman, Tinu Verghese, Immaduddin Shah, Sayani Gupta",India,"November 22, 2016",2012,TV-14,113 min,"Dramas, Independent Movies, International Movies",A ROYAL PRINCE ARRIVES ON AN ISLAND OF FASCIST RULE AND INSPIRES A REBELLION AMONG ITS WOMEN IN THIS HALLUCINOGENIC ADAPTATION OF A CLASSIC PLAY.
s5712,Movie,Carlos Ballarta: El amor es de putos,"Jan Suter, Raúl Campos Delgado",Carlos Ballarta,Mexico,"November 21, 2016",2016,TV-MA,67 min,Stand-Up Comedy,"CARLOS BALLARTA MOCKS DAILY LIFE IN MEXICO, INCLUDING PUBLIC TRANSIT, THE EDUCATION SYSTEM AND THE CORN SELLER WHO BETRAYS YOUR CONFIDENCE."
s5713,Movie,Donald Glover: Weirdo,"Shannon Hartman, Michelle Caputo",Donald Glover,United States,"November 19, 2016",2012,TV-MA,65 min,Stand-Up Comedy,"\"FEARLESSLY FUNNY STAND-UP COMIC AND SITCOM STAR DONALD GLOVER PUTS ON A LIVE SHOW IN NEW YORK, CONFESSING HIS LOVE FOR COCOA PUFFS AND TOYS \"\"R\"\" US.\""
s5714,Movie,Colin Quinn: The New York Story,Jerry Seinfeld,Colin Quinn,United States,"November 18, 2016",2016,TV-MA,62 min,Stand-Up Comedy,"\"THE \"\"SNL\"\" VETERAN PERFORMS HIS OFF-BROADWAY SHOW ABOUT THE HISTORY OF NEW YORK AND THE PEOPLE WHO SHAPE ITS PERSONALITY. DIRECTED BY JERRY SEINFELD.\""
s5715,Movie,Divines,Houda Benyamina,"Déborah Lukumuena, Jisca Kalvanda, Kévin Mischel, Majdouline Idrissi, Oulaya Amamra, Yasin Houicha","France, Qatar","November 18, 2016",2016,TV-MA,107 min,"Dramas, Independent Movies, International Movies",A SHREWD TEENAGER AND HER WISECRACKING BEST FRIEND PLAN TO GET RICH OR DIE TRYING BY FOLLOWING IN THE FOOTSTEPS OF A FLASHY FEMALE DRUG DEALER.
s5716,TV Show,La Niña,,"Ana María Estupiñán, Sebastian Eslava, Juan Sebastián Aragón, Diego Vásquez, Carlos Velazquez, Marcela Benjumea, Melisa Caceres, Michelle Orozco, Alberto Cardeño, Constanza Camelo, Fernando Arévalo",Colombia,"November 18, 2016",2016,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",A FORMER COLOMBIAN GUERRILLA FIGHTER FACES CHALLENGES AS SHE REINTEGRATES INTO SOCIETY AND TRIES TO OVERCOME HER TRAUMATIC MEMORIES.
s5717,TV Show,Paranoid,,"Indira Varma, Robert Glenister, Dino Fetscher, Neil Stuke, Christiane Paul, Lesley Sharp, Kevin Doyle",United Kingdom,"November 17, 2016",2016,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows","WHEN A WOMAN IS BRUTALLY MURDERED ON A PLAYGROUND, A GROUP OF DETECTIVES FIND THEMSELVES DRAWN INTO A DARK CONSPIRACY AS THEY SEARCH FOR THE KILLER."
s5718,Movie,Dieter Nuhr: Nuhr in Berlin,Volker Weicker,Dieter Nuhr,Germany,"November 15, 2016",2016,TV-MA,69 min,Stand-Up Comedy,"THE CEREBRAL AND POPULAR GERMAN CABARET COMIC EXPOUNDS HIS THEORIES ON GENDER NORMS, PRIMAL INSTINCTS AND A DECIDEDLY GASTROINTESTINAL BIG BANG."
s5719,Movie,Mumbai Cha Raja,Manjeet Singh,"Rahul Bairagi, Arbaaz Khan, Tejas Parvatkar, Dhanshree Jain, Salman Khan, Aftab Khan",India,"November 15, 2016",2012,TV-MA,77 min,"Dramas, Independent Movies, International Movies","THIS COMING-OF-AGE TALE FOLLOWS RAHUL, A YOUNG BOY GROWING UP IN A MUMBAI SLUM WHOSE ALCOHOLIC FATHER ABUSES HIM AND HIS MOTHER."
s5720,Movie,True Memoirs of an International Assassin,Jeff Wadlow,"Kevin James, Andy Garcia, Zulay Henao, Maurice Compte, Kelen Coleman, Andrew Howard, Rob Riggle, Leonard Earl Howze, Yul Vazquez, Kim Coates, Daniel Zacapa, Ron Rifkin, Jeff Chase",United States,"November 11, 2016",2016,TV-14,98 min,"Action & Adventure, Comedies","AFTER HIS PUBLISHER MARKETS HIS CRIME NOVEL AS A MEMOIR, A NOVICE AUTHOR FINDS HIMSELF FORCIBLY RECRUITED INTO A DEADLY POLITICAL PLOT IN VENEZUELA."
